-44.21689,-2.521401
-44.216182,-2.522402
-44.217226,-2.520454
-44.217095,-2.520026
-44.216486,-2.521088
-44.216307,-2.521325
-44.216151,-2.521551
-44.215573,-2.522298
-44.215975,-2.521472
-44.216215,-2.520693
-44.217659,-2.521077
-44.217469,-2.521504
-44.215841,-2.521814
-44.215849,-2.521835
-44.215931,-2.521575
-44.215956,-2.521582
-44.215986,-2.521484
-44.216084,-2.521183
-44.216167,-2.520902
-44.216222,-2.52071
-44.21741,-2.521322
-44.217756,-2.521601
-44.221236,-2.523138
-44.220325,-2.522885
-44.220295,-2.52318
-44.220173,-2.523344
-44.219515,-2.524065
-44.220318,-2.522885
-44.220192,-2.52233
-44.220046,-2.52204
-44.219941,-2.521769
-44.219808,-2.521529
-44.219733,-2.521375
-44.219295,-2.521521
-44.219215,-2.522075
-44.220037,-2.522057
-44.220038,-2.522064
-44.220049,-2.522051
-44.217758,-2.521593
-44.218117,-2.521848
-44.217759,-2.521612
-44.217112,-2.522551
-44.216948,-2.522771
-44.217403,-2.521315
-44.217231,-2.521594
-44.217435,-2.521341
-44.217569,-2.520989
-44.217572,-2.520993
-44.217642,-2.521025
-44.2174,-2.521318
-44.217416,-2.521332
-44.217398,-2.521318
-44.217022,-2.521063
-44.216839,-2.521367
-44.217021,-2.521059
-44.217212,-2.52043
-44.217014,-2.521065
-44.216638,-2.520786
-44.216472,-2.52107
-44.216172,-2.521574
-44.21617,-2.521574
-44.216145,-2.521541
-44.216312,-2.521333
-44.216298,-2.521311
-44.216641,-2.520791
-44.216424,-2.520714
-44.216219,-2.520645
-44.216207,-2.520683
-44.216217,-2.520717
-44.21792,-2.518915
-44.218057,-2.514344
-44.216832,-2.511702
-44.206552,-2.529284
-44.207873,-2.52964
-44.209021,-2.530154
-44.214357,-2.532075
-44.21568,-2.532473
-44.218648,-2.533506
-44.219905,-2.533044
-44.216968,-2.532863
-44.20758,-2.526598
-44.2089,-2.527166
-44.210155,-2.527543
-44.216652,-2.529745
-44.217906,-2.530217
-44.219182,-2.530684
-44.215267,-2.529264
-44.213994,-2.528787
-44.212721,-2.528342
-44.213051,-2.53154
-44.211747,-2.531061
-44.210473,-2.530585
-44.223447,-2.528706
-44.223663,-2.527308
-44.211428,-2.527857
-44.220512,-2.53106
-44.206882,-2.528508
-44.216798,-2.533752
-44.215233,-2.533562
-44.213861,-2.53351
-44.212494,-2.533141
-44.211157,-2.532753
-44.209824,-2.532454
-44.208532,-2.53223
-44.207684,-2.530656
-44.206359,-2.530591
-44.217373,-2.520034
-44.217051,-2.521944
-44.174956,-2.490753
-44.211131,-2.518597
-44.20318,-2.516868
-44.208905,-2.519114
-44.209511,-2.516305
-44.209358,-2.516013
-44.209377,-2.515792
-44.209425,-2.515543
-44.209675,-2.515383
-44.210339,-2.512525
-44.212953,-2.518091
-44.212921,-2.51787
-44.20697,-2.51761
-44.207996,-2.513057
-44.207613,-2.51303
-44.206629,-2.517566
-44.206178,-2.517456
-44.207191,-2.512934
-44.207856,-2.510226
-44.206219,-2.509765
-44.20557,-2.512859
-44.204788,-2.516556
-44.203364,-2.516206
-44.204093,-2.512512
-44.202869,-2.515986
-44.200909,-2.515565
-44.200256,-2.518437
-44.199961,-2.519801
-44.201154,-2.519744
-44.201251,-2.520305
-44.202432,-2.520225
-44.206495,-2.520026
-44.207777,-2.519992
-44.207798,-2.52008
-44.208522,-2.520096
-44.208522,-2.519958
-44.210744,-2.519986
-44.200897,-2.515586
-44.201353,-2.51346
-44.200139,-2.51315
-44.199538,-2.516519
-44.19757,-2.516139
-44.197484,-2.516561
-44.196706,-2.516403
-44.196869,-2.515545
-44.197229,-2.515584
-44.196787,-2.515948
-44.194631,-2.515508
-44.193959,-2.518684
-44.196952,-2.503917
-44.211475,-2.519163
-44.211616,-2.518617
-44.212981,-2.51854
-44.212917,-2.518103
-44.212672,-2.518132
-44.212375,-2.518159
-44.211738,-2.51818
-44.211935,-2.517335
-44.213262,-2.517327
-44.21298,-2.518531
-44.211556,-2.518604
-44.212198,-2.518625
-44.212823,-2.518144
-44.212831,-2.517871
-44.212234,-2.518124
-44.211677,-2.518175
-44.211871,-2.51732
-44.212931,-2.517309
-44.210279,-2.518397
-44.208931,-2.518672
-44.208974,-2.518105
-44.207972,-2.517889
-44.206717,-2.517602
-44.205637,-2.517375
-44.204473,-2.517117
-44.20322,-2.516857
-44.209258,-2.517375
-44.2091,-2.515913
-44.209924,-2.514143
-44.210283,-2.512397
-44.210637,-2.520063
-44.209885,-2.520039
-44.209133,-2.519991
-44.208561,-2.519983
-44.207841,-2.520047
-44.207087,-2.520069
-44.205918,-2.520046
-44.204954,-2.520076
-44.204125,-2.5202
-44.203381,-2.520192
-44.202452,-2.520206
-44.201241,-2.520299
-44.207346,-2.515935
-44.207727,-2.514407
-44.207196,-2.514874
-44.206926,-2.516125
-44.206428,-2.516297
-44.206861,-2.514179
-44.207447,-2.511713
-44.205898,-2.511282
-44.206267,-2.509758
-44.205368,-2.513489
-44.204895,-2.515967
-44.203504,-2.515251
-44.203955,-2.513139
-44.202496,-2.515893
-44.202201,-2.515908
-44.201699,-2.51574
-44.201234,-2.515694
-44.200922,-2.515605
-44.200595,-2.51724
-44.200004,-2.519631
-44.201347,-2.513538
-44.200115,-2.513185
-44.199543,-2.516542
-44.198582,-2.516295
-44.197564,-2.516205
-44.19674,-2.516043
-44.197337,-2.515526
-44.19579,-2.515901
-44.194741,-2.515601
-44.196834,-2.504493
-44.196601,-2.505825
-44.196368,-2.506926
-44.196157,-2.50821
-44.195851,-2.509571
-44.195586,-2.510791
-44.195337,-2.511978
-44.195041,-2.513532
-44.194767,-2.514808
-44.194379,-2.516747
-44.194152,-2.517803
-44.214371,-2.521446
-44.214956,-2.52113
-44.214984,-2.520056
-44.215608,-2.52177
-44.215601,-2.52088
-44.176696,-2.471672
-44.176998,-2.470329
-44.177437,-2.46772
-44.177212,-2.467108
-44.177222,-2.465913
-44.177688,-2.465386
-44.176614,-2.472766
-44.175867,-2.468305
-44.175452,-2.468104
-44.174764,-2.467783
